,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
25,25,Other fabricated metals,117546642593.84708,EI12,0.0917,0.10739399999999996,0.1490999999999999,0.13575407999999997,Equipment,-0.48048452220726817,-3.589083053745119e-16,-0.09335163757599543,-0.1543321034641447,0.1168744398090834,0.06418268020863682,Other Industrial Equipment,0.029719999999999996,0.05799999999999998,0.0489504,corporate,-0.00458675011495438,0.006778717508926835,0.003141767869284856,0.12142,0.1497,0.1406504,1.0,1.0,1.0
26,26,Metalworking machinery,218890188220.5526,EI30,0.12249999999999997,0.10739399999999996,0.14909999999999995,0.13575407999999997,Equipment,-0.48048452220726817,-2.392722035830079e-16,-0.09335163757599543,-0.1543321034641447,0.1168744398090835,0.06418268020863682,Other Industrial Equipment,0.029719999999999996,0.05799999999999999,0.0489504,corporate,-0.00458675011495438,0.006778717508926842,0.003141767869284856,0.15221999999999997,0.18049999999999997,0.17145039999999998,1.0,1.0,1.0
27,27,Electric transmission and distribution,423453244425.71625,EI60,0.05,0.10739400000000003,0.14910000000000004,0.13575408000000008,Equipment,-0.4804845222072673,1.1963610179150392e-16,-0.09335163757599498,-0.15433210346414403,0.11687443980908381,0.06418268020863722,Other Industrial Equipment,0.029720000000000014,0.05800000000000001,0.04895040000000002,corporate,-0.0045867501149543626,0.0067787175089268625,0.003141767869284877,0.07972000000000001,0.10800000000000001,0.09895040000000002,1.0,1.0,1.0
28,28,Farm tractors,24563500688.93158,EO21,0.14519999999999997,0.10739399999999996,0.1490999999999999,0.13575407999999997,Equipment,-0.48048452220726834,-3.589083053745119e-16,-0.09335163757599543,-0.15433210346414483,0.1168744398090834,0.06418268020863682,Other Industrial Equipment,0.029719999999999993,0.05799999999999998,0.0489504,corporate,-0.004586750114954383,0.006778717508926835,0.003141767869284856,0.17491999999999996,0.20319999999999994,0.19415039999999997,1.0,1.0,1.0
29,29,Construction tractors,9895536359.508778,EO22,0.16329999999999997,0.10739399999999996,0.14909999999999982,0.13575408,Equipment,-0.48048452220726817,-7.178166107490241e-16,-0.09335163757599528,-0.1543321034641447,0.11687443980908307,0.06418268020863696,Other Industrial Equipment,0.029719999999999996,0.05799999999999996,0.048950400000000005,corporate,-0.00458675011495438,0.006778717508926814,0.003141767869284863,0.19301999999999997,0.22129999999999994,0.21225039999999998,1.0,1.0,1.0
30,30,Other agricultural machinery,46750113837.50497,EO30,0.11789999999999999,0.10739399999999996,0.14909999999999998,0.13575408,Equipment,-0.48048452220726834,-1.1963610179150395e-16,-0.09335163757599528,-0.15433210346414483,0.1168744398090836,0.06418268020863696,Other Industrial Equipment,0.029719999999999993,0.057999999999999996,0.048950400000000005,corporate,-0.004586750114954383,0.006778717508926849,0.003141767869284863,0.14761999999999997,0.1759,0.1668504,1.0,1.0,1.0
31,31,Other construction machinery,123582273309.20981,EO40,0.15499999999999997,0.10739399999999995,0.14909999999999995,0.13575408000000005,Equipment,-0.4804845222072685,-2.392722035830079e-16,-0.09335163757599482,-0.15433210346414497,0.1168744398090835,0.06418268020863736,Other Industrial Equipment,0.02971999999999999,0.05799999999999999,0.048950400000000026,corporate,-0.004586750114954387,0.006778717508926842,0.003141767869284884,0.18471999999999997,0.21299999999999997,0.2039504,1.0,1.0,1.0
32,32,Mining and oilfield machinery,84858812350.85155,EO50,0.15,0.10739399999999996,0.14909999999999995,0.13575408,Equipment,-0.48048452220726834,-2.392722035830079e-16,-0.09335163757599528,-0.15433210346414483,0.1168744398090835,0.06418268020863696,Other Industrial Equipment,0.029719999999999993,0.05799999999999999,0.048950400000000005,corporate,-0.004586750114954383,0.006778717508926842,0.003141767869284863,0.17972,0.208,0.1989504,1.0,1.0,1.0
33,33,Steam engines,91645013950.24467,EI21,0.051600000000000014,0.10739400000000003,0.1491000000000001,0.13575408,Equipment,-0.4804845222072673,5.981805089575193e-16,-0.09335163757599528,-0.15433210346414403,0.11687443980908424,0.06418268020863696,Transportation Equipment,0.029720000000000014,0.05800000000000004,0.048950400000000005,corporate,-0.0045867501149543626,0.00677871750892689,0.003141767869284863,0.08132000000000003,0.10960000000000006,0.10055040000000001,1.0,1.0,1.0
34,34,Internal combustion engines,12363020746.352564,EI22,0.2063,0.107394,0.1491000000000001,0.1357540799999999,Equipment,-0.48048452220726784,4.785444071660155e-16,-0.0933516375759959,-0.15433210346414442,0.11687443980908413,0.06418268020863643,Transportation Equipment,0.029720000000000003,0.05800000000000003,0.04895039999999998,corporate,-0.004586750114954373,0.006778717508926883,0.0031417678692848353,0.23602,0.26430000000000003,0.2552504,1.0,1.0,1.0
35,35,Light trucks (including utility vehicles),167619978536.64954,ET11,0.1725,0.10739400000000002,0.14909999999999987,0.13575408,Equipment,-0.4804845222072676,-5.9818050895752e-16,-0.09335163757599528,-0.1543321034641443,0.11687443980908319,0.06418268020863696,Transportation Equipment,0.029720000000000007,0.05799999999999997,0.048950400000000005,corporate,-0.0045867501149543695,0.006778717508926821,0.003141767869284863,0.20221999999999998,0.23049999999999995,0.2214504,1.0,1.0,1.0
36,36,"Other trucks, buses and truck trailers",119548128283.445,ET12,0.17250000000000004,0.10739399999999996,0.1490999999999999,0.13575408000000008,Equipment,-0.48048452220726834,-3.589083053745119e-16,-0.09335163757599498,-0.15433210346414483,0.1168744398090834,0.06418268020863722,Transportation Equipment,0.029719999999999993,0.05799999999999998,0.04895040000000002,corporate,-0.004586750114954383,0.006778717508926835,0.003141767869284877,0.20222000000000004,0.23050000000000004,0.22145040000000005,1.0,1.0,1.0
37,37,Autos,136239832218.22234,ET20,0.33329999999999993,0.10739400000000007,0.14909999999999998,0.13575407999999997,Equipment,-0.4804845222072668,-1.1963610179150395e-16,-0.09335163757599543,-0.1543321034641436,0.1168744398090836,0.06418268020863682,Transportation Equipment,0.029720000000000024,0.057999999999999996,0.0489504,corporate,-0.004586750114954352,0.006778717508926849,0.003141767869284856,0.36301999999999995,0.3912999999999999,0.38225039999999993,1.0,1.0,1.0
38,38,Aircraft,265994401126.70795,ET30,0.0859,0.10739399999999995,0.14909999999999998,0.13575408,Equipment,-0.4804845222072685,-1.1963610179150395e-16,-0.09335163757599528,-0.15433210346414497,0.1168744398090836,0.06418268020863696,Transportation Equipment,0.02971999999999999,0.057999999999999996,0.048950400000000005,corporate,-0.004586750114954387,0.006778717508926849,0.003141767869284863,0.11562,0.1439,0.1348504,1.0,1.0,1.0
39,39,Ships and boats,62839620240.347084,ET40,0.0611,0.10739400000000002,0.14910000000000004,0.13575407999999997,Equipment,-0.48048452220726745,1.1963610179150392e-16,-0.09335163757599543,-0.15433210346414417,0.11687443980908381,0.06418268020863682,Transportation Equipment,0.02972000000000001,0.05800000000000001,0.0489504,corporate,-0.004586750114954366,0.0067787175089268625,0.003141767869284856,0.09082000000000001,0.11910000000000001,0.11005039999999999,1.0,1.0,1.0
40,40,Railroad equipment,109045484546.04863,ET50,0.0589,0.10739400000000002,0.1491,0.13575408,Equipment,-0.4804845222072676,0.0,-0.09335163757599528,-0.1543321034641443,0.11687443980908371,0.06418268020863696,Transportation Equipment,0.029720000000000007,0.058,0.048950400000000005,corporate,-0.0045867501149543695,0.006778717508926856,0.003141767869284863,0.08862,0.1169,0.10785040000000001,1.0,1.0,1.0
41,41,Theatrical movies,157833245541.22495,AE10,0.093,0.10739400000000002,0.14909999999999998,0.13575407999999997,Intellectual Property,-0.4804845222072676,-1.1963610179150395e-16,-0.09335163757599543,-0.1543321034641443,0.1168744398090836,0.06418268020863682,Intellectual Property,0.029720000000000007,0.057999999999999996,0.0489504,corporate,-0.0045867501149543695,0.006778717508926849,0.003141767869284856,0.12272000000000001,0.151,0.1419504,1.0,1.0,1.0
42,42,Long-lived television programs,144610873939.53967,AE20,0.168,0.10739399999999984,0.14909999999999982,0.13575407999999986,Intellectual Property,-0.4804845222072697,-7.178166107490241e-16,-0.09335163757599606,-0.15433210346414591,0.11687443980908307,0.0641826802086363,Intellectual Property,0.029719999999999965,0.05799999999999996,0.04895039999999997,corporate,-0.004586750114954411,0.006778717508926814,0.0031417678692848283,0.19771999999999998,0.22599999999999998,0.2169504,1.0,1.0,1.0
43,43,Books,67646468506.098694,AE30,0.12099999999999998,0.10739399999999996,0.14909999999999995,0.13575408,Intellectual Property,-0.48048452220726834,-2.392722035830079e-16,-0.09335163757599528,-0.15433210346414483,0.1168744398090835,0.06418268020863696,Intellectual Property,0.029719999999999993,0.05799999999999999,0.048950400000000005,corporate,-0.004586750114954383,0.006778717508926842,0.003141767869284863,0.15071999999999997,0.17899999999999996,0.1699504,1.0,1.0,1.0
44,44,Music,15406510045.767448,AE40,0.267,0.10739400000000007,0.14909999999999998,0.13575408,Intellectual Property,-0.4804845222072668,-1.1963610179150395e-16,-0.09335163757599528,-0.1543321034641436,0.1168744398090836,0.06418268020863696,Intellectual Property,0.029720000000000024,0.057999999999999996,0.048950400000000005,corporate,-0.004586750114954352,0.006778717508926849,0.003141767869284863,0.29672000000000004,0.325,0.3159504,1.0,1.0,1.0
45,45,Other entertainment originals,15413496806.38999,AE50,0.109,0.10739400000000002,0.1491,0.13575407999999994,Intellectual Property,-0.48048452220726745,2.392722035830078e-16,-0.0933516375759956,-0.15433210346414417,0.11687443980908392,0.0641826802086367,Intellectual Property,0.02972000000000001,0.05800000000000002,0.04895039999999999,corporate,-0.004586750114954366,0.0067787175089268695,0.003141767869284849,0.13872,0.167,0.1579504,1.0,1.0,1.0
46,46,Own account software,198787829234.1089,ENS3,0.33000000000000007,0.10739400000000007,0.14910000000000004,0.13575408,Intellectual Property,-0.48048452220726695,1.1963610179150392e-16,-0.09335163757599528,-0.15433210346414375,0.11687443980908381,0.06418268020863696,Intellectual Property,0.02972000000000002,0.05800000000000001,0.048950400000000005,corporate,-0.004586750114954356,0.0067787175089268625,0.003141767869284863,0.3597200000000001,0.38800000000000007,0.3789504000000001,1.0,1.0,1.0
47,47,Pharmaceutical and medicine manufacturing,396355589473.9966,RD11,0.1,0.10739399999999996,0.14909999999999995,0.13575407999999997,Intellectual Property,-0.48048452220726817,-2.392722035830079e-16,-0.09335163757599543,-0.1543321034641447,0.1168744398090835,0.06418268020863682,Intellectual Property,0.029719999999999996,0.05799999999999999,0.0489504,corporate,-0.00458675011495438,0.006778717508926842,0.003141767869284856,0.12972,0.158,0.1489504,1.0,1.0,1.0
48,48,"Chemical manufacturing, ex. pharma and med",54399224281.00928,RD12,0.16,0.10739399999999996,0.14909999999999998,0.13575408000000005,Intellectual Property,-0.48048452220726817,-1.1963610179150395e-16,-0.09335163757599513,-0.1543321034641447,0.1168744398090836,0.0641826802086371,Intellectual Property,0.029719999999999996,0.057999999999999996,0.04895040000000001,corporate,-0.00458675011495438,0.006778717508926849,0.00314176786928487,0.18972,0.218,0.2089504,1.0,1.0,1.0
49,49,Computers and peripheral equipment manufacturing,9567048384.839535,RD21,0.4,0.10739400000000007,0.1491,0.1357540800000002,Intellectual Property,-0.4804845222072668,0.0,-0.09335163757599405,-0.1543321034641436,0.11687443980908371,0.06418268020863802,Intellectual Property,0.029720000000000024,0.058,0.04895040000000006,corporate,-0.004586750114954352,0.006778717508926856,0.0031417678692849185,0.42972000000000005,0.458,0.4489504000000001,1.0,1.0,1.0
50,50,Communications equipment manufacturing,38393784818.88548,RD22,0.2700000000000001,0.1073940000000001,0.1491,0.13575408,Intellectual Property,-0.4804845222072666,0.0,-0.09335163757599528,-0.1543321034641435,0.11687443980908371,0.06418268020863696,Intellectual Property,0.029720000000000028,0.058,0.048950400000000005,corporate,-0.004586750114954349,0.006778717508926856,0.003141767869284863,0.2997200000000001,0.32800000000000007,0.3189504000000001,1.0,1.0,1.0
51,51,Semiconductor and other component manufacturing,83580996525.44339,RD23,0.25,0.10739400000000007,0.14909999999999995,0.13575407999999997,Intellectual Property,-0.48048452220726695,-2.392722035830079e-16,-0.09335163757599543,-0.15433210346414375,0.1168744398090835,0.06418268020863682,Intellectual Property,0.02972000000000002,0.05799999999999999,0.0489504,corporate,-0.004586750114954356,0.006778717508926842,0.003141767869284856,0.27972,0.308,0.2989504,1.0,1.0,1.0
52,52,Navigational and other instruments manufacturing,30814085765.721497,RD24,0.29000000000000004,0.1073940000000001,0.14909999999999998,0.13575408,Intellectual Property,-0.4804845222072666,-1.1963610179150395e-16,-0.09335163757599528,-0.1543321034641435,0.1168744398090836,0.06418268020863696,Intellectual Property,0.029720000000000028,0.057999999999999996,0.048950400000000005,corporate,-0.004586750114954349,0.006778717508926849,0.003141767869284863,0.31972000000000006,0.34800000000000003,0.33895040000000004,1.0,1.0,1.0
53,53,"Other computer and electronic manufacturing, n.e.c.",1636224416.3772895,RD25,0.4,0.1073940000000001,0.1491,0.1357540800000002,Intellectual Property,-0.4804845222072666,0.0,-0.09335163757599405,-0.1543321034641435,0.11687443980908371,0.06418268020863802,Intellectual Property,0.029720000000000028,0.058,0.04895040000000006,corporate,-0.004586750114954349,0.006778717508926856,0.0031417678692849185,0.42972000000000005,0.458,0.4489504000000001,1.0,1.0,1.0
54,54,Motor vehicles and parts manufacturing,39313793397.64573,RD31,0.31,0.10739400000000007,0.14909999999999998,0.13575408,Intellectual Property,-0.4804845222072668,-1.1963610179150395e-16,-0.09335163757599528,-0.1543321034641436,0.1168744398090836,0.06418268020863696,Intellectual Property,0.029720000000000024,0.057999999999999996,0.048950400000000005,corporate,-0.004586750114954352,0.006778717508926849,0.003141767869284863,0.33972,0.368,0.3589504,1.0,1.0,1.0
55,55,Aerospace products and parts manufacturing,33211530576.083767,RD32,0.22,0.10739399999999999,0.1491000000000001,0.1357540799999999,Intellectual Property,-0.480484522207268,4.785444071660155e-16,-0.0933516375759959,-0.15433210346414455,0.11687443980908413,0.06418268020863643,Intellectual Property,0.02972,0.05800000000000003,0.04895039999999998,corporate,-0.004586750114954376,0.006778717508926883,0.0031417678692848353,0.24972,0.278,0.2689504,1.0,1.0,1.0
56,56,Software publishers,20657269549.423172,RD40,0.22000000000000003,0.10739399999999999,0.1491000000000001,0.13575407999999994,Intellectual Property,-0.480484522207268,5.981805089575193e-16,-0.09335163757599575,-0.15433210346414455,0.11687443980908424,0.06418268020863656,Intellectual Property,0.02972,0.05800000000000004,0.048950399999999984,corporate,-0.004586750114954376,0.00677871750892689,0.003141767869284842,0.24972000000000003,0.2780000000000001,0.26895040000000003,1.0,1.0,1.0
57,57,Financial and real estate services,6097212063.694514,RD50,0.16,0.10739399999999996,0.14909999999999998,0.13575408,Intellectual Property,-0.48048452220726817,-1.1963610179150395e-16,-0.09335163757599528,-0.1543321034641447,0.1168744398090836,0.06418268020863696,Intellectual Property,0.029719999999999996,0.057999999999999996,0.048950400000000005,corporate,-0.00458675011495438,0.006778717508926849,0.003141767869284863,0.18972,0.218,0.2089504,1.0,1.0,1.0
58,58,Computer systems design and related services,6318822870.452647,RD60,0.35999999999999993,0.10739400000000007,0.14909999999999998,0.13575408000000017,Intellectual Property,-0.48048452220726695,-1.1963610179150395e-16,-0.0933516375759942,-0.15433210346414375,0.1168744398090836,0.06418268020863789,Intellectual Property,0.02972000000000002,0.057999999999999996,0.048950400000000054,corporate,-0.004586750114954356,0.006778717508926849,0.0031417678692849116,0.38971999999999996,0.4179999999999999,0.4089504,1.0,1.0,1.0
59,59,Scientific research and development services,22814623102.502686,RD70,0.16,0.10739399999999996,0.14909999999999998,0.13575408,Intellectual Property,-0.48048452220726817,-1.1963610179150395e-16,-0.09335163757599528,-0.1543321034641447,0.1168744398090836,0.06418268020863696,Intellectual Property,0.029719999999999996,0.057999999999999996,0.048950400000000005,corporate,-0.00458675011495438,0.006778717508926849,0.003141767869284863,0.18972,0.218,0.2089504,1.0,1.0,1.0
60,60,"All other nonmanufacturing, n.e.c.",86239268420.53497,RD80,0.16,0.10739399999999996,0.1491,0.13575407999999997,Intellectual Property,-0.48048452220726817,0.0,-0.09335163757599543,-0.1543321034641447,0.11687443980908371,0.06418268020863682,Intellectual Property,0.029719999999999996,0.058,0.0489504,corporate,-0.00458675011495438,0.006778717508926856,0.003141767869284856,0.18972,0.218,0.2089504,1.0,1.0,1.0
